accesstime,page,username,COI,activesince
5/9/18,Article:Global_Health_and_Infectious_Diseases_Portal,Jeff Dixon,8,8/30/15
5/9/18,Main_Page,Jeff Dixon,8,8/30/15
5/9/18,Article:Lebanon_Newsroom,Zane Velez,7,4/21/18
5/9/18,Main_Page,Isabelle Morton,5,7/6/17
5/9/18,Main_Page,Jade Ward,9,4/21/18
5/9/18,Main_Page,Lucien Hamel,4,8/6/17
5/9/18,Article:Saudi_Arabia,Lucien Hamel,4,8/6/17
5/9/18,Main_Page,Mohamed Hughes,4,7/1/17
5/9/18,Main_Page,Cesar Chen,9,4/10/17
5/9/18,Main_Page,Jett Moses,8,4/3/17
5/9/18,Main_Page,Warner Tolliver,1,4/12/18
5/9/18,Article:Conflict_Tracker,Warner Tolliver,1,4/12/18
5/9/18,Article:Shi'a_Militias_Portal,Wilson Maddox,5,9/13/15
5/9/18,Article:115th_FS_Mission_Planning_Page,Victor Hill,6,2/18/17
5/9/18,Main_Page,Annett Hostetler,5,10/4/16
5/9/18,Article:2018_Elections_in_Iraq,Isabelle Morton,5,7/6/17
5/9/18,Article:Shi'a_Militias_Portal,Wilson Maddox,5,9/13/15
5/9/18,Article:2018_Elections_in_Iraq,Isabelle Morton,5,7/6/17
5/9/18,Article:Iran_and_Iraq,Wilson Maddox,5,9/13/15
5/9/18,Main_Page,Warner Tolliver,1,4/12/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Warner Tolliver,1,4/12/18
5/9/18,Main_Page,Nathen Kelley,7,10/8/17
5/9/18,Main_Page,Nathen Kelley,7,10/8/17
5/9/18,Article:Conflict_Tracker_Data_Portal,Warner Tolliver,1,4/12/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Warner Tolliver,1,4/12/18
5/9/18,Article:United_Nations_Relief_and_Works_Agency,Nathen Kelley,7,10/8/17
5/9/18,Main_Page,Sherrill Burkholder,11,10/8/17
5/9/18,Main_Page,Sherrill Burkholder,11,10/8/17
5/9/18,Main_Page,Ricky Austin,8,1/14/17
5/9/18,Article:Wildlife_Trafficking,Ricky Austin,8,1/14/17
5/9/18,Main_Page,Golda Daugherty,8,7/3/15
5/9/18,Main_Page,Annalise Acosta,8,4/1/13
5/9/18,Main_Page,Cedric Boyd,12,2/3/17
5/9/18,Article:Conflict_Tracker_Data_Portal,Warner Tolliver,1,4/12/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Warner Tolliver,1,4/12/18
5/9/18,Main_Page,Warner Tolliver,1,4/12/18
5/9/18,Main_Page,Cedric Boyd,12,2/3/17
5/9/18,Article:Geopolitical_Tracker,Cedric Boyd,12,2/3/17
5/9/18,Article:Mineral_Resources_in_Afghanistan,Warner Tolliver,1,4/12/18
5/9/18,Main_Page,Makayla Short,7,4/21/18
5/9/18,Main_Page,Makayla Short,7,4/21/18
5/9/18,Main_Page,Makayla Short,7,4/21/18
5/9/18,Main_Page,Fatima Anderson,9,4/21/18
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Main_Page,Isaiah Whitney,8,4/21/18
5/9/18,Main_Page,Conrad Valdez,12,3/6/17
5/9/18,Article:Organized_Crime_in_Ukraine,Conrad Valdez,12,3/6/17
5/9/18,Main_Page,Conrad Valdez,12,3/6/17
5/9/18,Article:Russian_Electronic_Warfare,Conrad Valdez,12,3/6/17
5/9/18,Main_Page,Aryana Suarez,1,12/30/16
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Main_Page,Connor Baxter,9,4/21/18
5/9/18,Article:South_Korea,Connor Baxter,8,4/21/18
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Main_Page,Arjun Hodges,9,4/20/18
5/9/18,Article:Rohingya_Refugees,Arjun Hodges,8,4/20/18
5/9/18,Article:Bangladesh,Arjun Hodges,8,4/20/18
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Main_Page,Aiyana Webb,5,4/16/18
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Article:Azerbaijan,Ashanti Scott,8,9/22/17
5/9/18,Article:Asia_Pacific_Counter-IED_Fusion_Center_(APCFC)_Portal,Bernardina Lachance,8,4/13/18
5/9/18,Main_Page,Cesar Chen,9,4/10/17
5/9/18,Main_Page,Adison Barrera,8,2/12/18
5/9/18,Main_Page,Sarah Ball,9,2/8/18
5/9/18,Main_Page,Annalise Acosta,1,4/1/13
5/9/18,Article:Armed_Groups_in_Senegal,Braden Montoya,8,3/2/16
5/9/18,Main_Page,Martin Norman,11,4/15/18
5/9/18,Main_Page,Keshawn Vega,1,4/18/18
5/9/18,Main_Page,Bo Drake,8,2/6/16
5/9/18,Main_Page,Bernardina Lachance,9,4/13/18
5/9/18,Article:NATO_Daily_Open_Source_Reports,Bo Drake,8,2/6/16
5/9/18,Article:Rohingya_Refugees,Bernardina Lachance,8,4/13/18
5/9/18,Article:NATO_Daily_Open_Source_Reports,Bo Drake,8,2/6/16
5/9/18,Article:NATO_Daily_Open_Source_Reports,Bo Drake,8,2/6/16
5/9/18,Article:NATO_Daily_Open_Source_Reports,Bo Drake,8,2/6/16
5/9/18,Article:North_Korea,Bo Drake,8,2/6/16
5/9/18,Main_Page,Jolie Marks,9,8/31/17
5/9/18,Main_Page,Bo Drake,4,2/6/16
5/9/18,Article:IEDs_in_the_Arabian_Peninsula,Bo Drake,4,2/6/16
5/9/18,Main_Page,Bo Drake,4,2/6/16
5/9/18,Article:Weekly_Iraq_Brief,Caitlyn Silva,5,1/4/18
5/9/18,Main_Page,Bernardina Lachance,9,4/13/18
5/9/18,Article:Rohingya_Refugees,Bernardina Lachance,8,4/13/18
5/9/18,Article:2018_Elections_in_Iraq,Caitlyn Silva,5,1/4/18
5/9/18,Article:North_Korea,Bernardina Lachance,8,4/13/18
5/9/18,Main_Page,Bernardina Lachance,8,4/13/18
5/9/18,Main_Page,Lara Clay,5,5/29/15
5/9/18,Main_Page,Lara Clay,1,5/29/15
5/9/18,Main_Page,Kai Mcpherson,1,1/31/18
5/9/18,Main_Page,Kai Mcpherson,1,1/31/18
5/9/18,Main_Page,Harrison Ruiz,8,4/18/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Article:Exercises,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Article:Hezbollah_Military_Capabilities,Harrison Ruiz,8,4/18/18
5/9/18,Article:Walter_Reed_Biosystematics_Unit_(WRBU)_Vector_Map,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Karley Foster,1,4/21/18
5/9/18,Article:Exercises,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,4,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,1,4/21/18
5/9/18,Article:Conflict_Tracker,Dennis Lamb,1,4/21/18
5/9/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Karley Foster,1,4/21/18
5/9/18,Main_Page,Dennis Lamb,1,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Dennis Lamb,8,4/21/18
5/9/18,Article:Conflict_and_Event_Tracker_Portal,Dennis Lamb,8,4/21/18
5/9/18,Article:Global_Health_and_Infectious_Diseases_Portal,Dennis Lamb,8,4/21/18
5/9/18,Article:Global_Infectious_Diseases,Dennis Lamb,8,4/21/18
5/9/18,Article:Afghanistan_Health_Overview,Dennis Lamb,8,4/21/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:Conflict_Tracker,Ayana Land,1,4/9/18
5/9/18,Main_Page,Kai Mcpherson,1,1/31/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:TAAC_West,Ayana Land,1,4/9/18
5/9/18,Main_Page,Kai Mcpherson,1,1/31/18
5/9/18,Article:Conflict_Tracker,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:Mission_Planning_for_Iraq_F16_Program,Jami Croteau,6,8/21/16
5/9/18,Article:Mineral_Resources_in_Afghanistan,Ayana Land,1,4/9/18
5/9/18,Main_Page,Becky Parsons,1,7/29/16
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Ayana Land,1,4/9/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/9/18,Article:Conflict_Tracker_Data_Portal,Ayana Land,1,4/9/18
5/9/18,Main_Page,Becky Parsons,1,7/29/16
5/9/18,Main_Page,Everett Luna,1,1/27/18
5/9/18,Main_Page,Ayana Land,1,4/9/18
5/10/18,Article:Qayara_Airfield,Jackie Adams,5,4/3/18
5/10/18,Main_Page,Junior Wells,1,3/31/18
5/10/18,Article:Areas_of_Control_Map,Junior Wells,1,3/31/18
5/10/18,Main_Page,Jeneva Stamm,1,2/27/18
5/10/18,Main_Page,Randy Romero,1,4/7/18
5/10/18,Article:Conflict_Tracker_Bahrain,Elisa Barton,4,1/26/18
5/10/18,Main_Page,Tania Luna,1,4/19/18
5/10/18,Main_Page,Zackery Blair,1,1/30/18
5/10/18,Main_Page,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Weekly_Iraq_Brief,Talia Bowers,5,9/10/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Becky Parsons,1,7/29/16
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Bernardina Lachance,12,4/13/18
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Bernardina Lachance,12,4/13/18
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Article:Weekly_Iraq_Brief,Elijah Potter,5,9/25/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Jeneva Stamm,1,2/27/18
5/10/18,Main_Page,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Jakob Landry,1,4/22/18
5/10/18,Article:TAAC_South,Jakob Landry,1,4/22/18
5/10/18,Article:Tarin_Kot,Jakob Landry,1,4/22/18
5/10/18,Article:Tarin_Kot_Airport,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Nga Lavoie,1,3/5/18
5/10/18,Main_Page,Fabian Lee,1,2/22/18
5/10/18,Main_Page,Nga Lavoie,1,3/5/18
5/10/18,Main_Page,Nga Lavoie,1,3/5/18
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Article:Weekly_Iraq_Brief,Elijah Potter,5,9/25/17
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Main_Page,Everett Luna,1,1/27/18
5/10/18,Main_Page,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Everett Luna,1,1/27/18
5/10/18,Article:TAAC_South,Jakob Landry,1,4/22/18
5/10/18,Article:Dari_Lexicon,Everett Luna,1,1/27/18
5/10/18,Article:Dari_Lexicon,Everett Luna,1,1/27/18
5/10/18,Article:Weekly_Iraq_Brief,Elijah Potter,5,9/25/17
5/10/18,Article:Tirin_Kot,Jakob Landry,1,4/22/18
5/10/18,Article:Uruzgan_Province,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Alfredo Sherman,9,11/20/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Weekly_Iraq_Brief,Elijah Potter,5,9/25/17
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Article:2018_Elections_in_Iraq,Elijah Potter,5,9/25/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Main_Page,Nora Roy,3,4/22/18
5/10/18,Article:West_Africa_Working_Group,Nora Roy,3,4/22/18
5/10/18,Article:Conflict_Tracker_Data_Portal,Rodrigo Winters,1,9/10/14
5/10/18,Article:2018_Elections_in_Mali,Nora Roy,3,4/22/18
5/10/18,Main_Page,Randy Romero,1,4/7/18
5/10/18,Main_Page,Billy Compton,5,1/28/18
5/10/18,Main_Page,Zachery Berg,1,4/22/18
5/10/18,Article:Infrastructure,Billy Compton,5,1/28/18
5/10/18,Article:Oil_and_Natural_Gas_in_Iraq,Billy Compton,5,1/28/18
5/10/18,Main_Page,Zachery Berg,1,4/22/18
5/10/18,Main_Page,Aracely Foley,1,12/2/17
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Main_Page,Elijah Potter,5,9/25/17
5/10/18,Main_Page,Aracely Foley,1,12/2/17
5/10/18,Main_Page,Nikhil Watson,8,1/19/18
5/10/18,Article:Syria_Infrastructure_Map,Haley Coleman,11,3/28/18
5/10/18,Main_Page,Kaitlin George,5,4/15/18
5/10/18,Article:2018_Elections_in_Iraq,Kaitlin George,5,4/15/18
5/10/18,Main_Page,Kaitlin George,5,4/15/18
5/10/18,Article:Weekly_Iraq_Brief,Kaitlin George,5,4/15/18
5/10/18,Main_Page,Margie Nunez,5,4/11/18
5/10/18,Main_Page,Jakob Landry,1,4/22/18
5/10/18,Article:Conflict_Tracker,Jakob Landry,1,4/22/18
5/10/18,Article:Military_and_Security_in_Afghanistan,Jakob Landry,1,4/22/18
5/10/18,Article:Conflict_Tracker,Jakob Landry,1,4/22/18
5/10/18,Main_Page,Margie Nunez,5,4/11/18
5/10/18,Main_Page,Brynlee Dougherty,4,4/15/18
5/10/18,Main_Page,Darnell Livingston,11,3/4/18
5/10/18,Article:South_Korea,Alfredo Sherman,8,11/20/17
5/10/18,Article:Syria_Infrastructure_Map,Haley Coleman,11,3/28/18
5/10/18,Article:Kurdistan,Clarissa Pride,5,2/19/18
5/10/18,Main_Page,Darnell Livingston,8,3/4/18
5/10/18,Main_Page,Clarissa Pride,5,2/19/18
5/10/18,Article:Conflict_and_Event_Tracker_Portal,Darnell Livingston,8,3/4/18
5/10/18,Main_Page,Deborah Wise,8,3/30/18
5/10/18,Main_Page,Deborah Wise,8,3/30/18
5/10/18,Article:Map_Portal,Deborah Wise,8,3/30/18
5/10/18,Main_Page,Alfonso Tate,5,8/26/17
5/10/18,Main_Page,Jenny Spears,3,4/22/18
5/10/18,Main_Page,Gina Wilkins,8,5/22/13
5/10/18,Article:Shi'a_Militia_Flags_and_Symbols,Alfonso Tate,5,8/26/17
5/10/18,Article:Department_of_State_Bureau_of_Conflict_and_Stabilization_Operations_(CSO),Gina Wilkins,8,5/22/13
5/10/18,Article:Popular_Mobilization_Forces,Alfonso Tate,5,8/26/17
5/10/18,Main_Page,Gina Wilkins,8,5/22/13
5/10/18,Article:Exercises,Gina Wilkins,8,5/22/13
5/10/18,Main_Page,Gina Wilkins,8,5/22/13
5/10/18,Main_Page,Gina Wilkins,9,5/22/13
5/10/18,Article:North_Korea,Gina Wilkins,8,5/22/13
5/10/18,Article:Mosul_Dam,Clarissa Pride,5,2/19/18
5/10/18,Main_Page,Gina Wilkins,9,5/22/13
5/10/18,Article:North_Korea,Gina Wilkins,8,5/22/13
5/10/18,Article:Asayb_Ahl_al-Haq,Alfonso Tate,5,8/26/17
5/10/18,Article:Shi'a_Militia_Flags_and_Symbols,Alfonso Tate,5,8/26/17
5/10/18,Main_Page,Leanna Garrison,3,9/15/17
5/10/18,Main_Page,Margie Nunez,5,4/11/18
5/10/18,Article:Shi'a_Militias_Portal,Margie Nunez,5,4/11/18
5/10/18,Main_Page,Sabrina Dennis,12,9/2/17
5/10/18,Main_Page,Sabrina Dennis,12,9/2/17
5/10/18,Article:Shi'a_Militias_Portal,Margie Nunez,5,4/11/18
5/10/18,Article:Qais_al-Khazali,Alfonso Tate,5,8/26/17
5/10/18,Main_Page,Carl Waters,5,12/9/17
5/10/18,Article:Conflict_Tracker_Bahrain,Gabriella Cisneros,4,6/12/17
5/10/18,Main_Page,Ambrose Coy,5,3/14/18
5/10/18,Main_Page,Ambrose Coy,5,3/14/18
5/10/18,Article:Mosul_Dam,Ambrose Coy,5,3/14/18
5/10/18,Article:Water_Infrastructure,Ambrose Coy,5,3/14/18
5/10/18,Article:Mosul_Dam,Ambrose Coy,5,3/14/18
5/10/18,Main_Page,Andres Weaver,5,3/3/18
5/10/18,Main_Page,Andres Weaver,5,3/3/18
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Article:Conflict_Tracker_Data_Portal,Genevieve Lyons,1,10/13/16
5/10/18,Article:Conflict_Tracker_Data_Portal,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Antonia Weber,3,3/22/18
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Article:Asadabad_District,Becky Parsons,1,7/29/16
5/10/18,Article:Asadabad_District,Becky Parsons,1,7/29/16
5/10/18,Main_Page,Rylie Banks,11,3/29/18
5/10/18,Main_Page,Clinton Maxwell,5,4/7/17
5/10/18,Article:Radio_Literacy_Program,Alex Webster,1,11/18/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Article:Community_Contributions_Page,Alex Webster,1,11/18/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Article:Military_and_Security_in_Afghanistan,Alex Webster,1,11/18/17
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Article:Conflict_Tracker,Genevieve Lyons,1,10/13/16
5/10/18,Article:Kabul_City_Security,Alex Webster,1,11/18/17
5/10/18,Article:Conflict_Tracker_Data_Portal,Genevieve Lyons,1,10/13/16
5/10/18,Article:PMESII_Portal,Alex Webster,1,11/18/17
5/10/18,Article:PMESII_Portal,Alex Webster,1,11/18/17
5/10/18,Article:Areas_of_Control_Map,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Clinton Maxwell,5,4/7/17
5/10/18,Main_Page,Destiny Ibarra,1,2/4/18
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Erika Rogers,1,6/5/16
5/10/18,Main_Page,Bryce Potter,1,4/22/18
5/10/18,Main_Page,Destiny Ibarra,1,2/4/18
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Nga Lavoie,1,3/5/18
5/10/18,Article:Areas_of_Control_Map,Genevieve Lyons,1,10/13/16
5/10/18,Main_Page,Karissa Mitchell,11,9/26/16
5/10/18,Main_Page,Karissa Mitchell,11,9/26/16
5/10/18,Main_Page,Meadow Allen,12,6/24/17
5/10/18,Article:Russian_Exercises_Portal,Meadow Allen,12,6/24/17
5/10/18,Main_Page,Mareli Munoz,5,3/19/18
5/10/18,Article:2018_Elections_in_Iraq,Mareli Munoz,5,3/19/18
5/10/18,Main_Page,Erika Rogers,1,6/5/16
5/10/18,Main_Page,Meadow Allen,1,6/24/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Main_Page,Meadow Allen,1,6/24/17
5/10/18,Article:Mineral_Resources_in_Afghanistan,Meadow Allen,1,6/24/17
5/10/18,Main_Page,Meadow Allen,1,6/24/17
5/10/18,Main_Page,Meadow Allen,3,6/24/17
5/10/18,Article:West_Africa_Conflict_Tracker,Meadow Allen,3,6/24/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Article:Map_Portal,Meadow Allen,3,6/24/17
5/10/18,Main_Page,Alex Webster,1,11/18/17
5/10/18,Article:SOCFWD-NWA_Portal,Meadow Allen,3,6/24/17
5/10/18,Article:Map_Portal,Meadow Allen,3,6/24/17
5/10/18,Article:Climate_Change_in_Africa,Meadow Allen,3,6/24/17
5/10/18,Article:Mineral_Resources_in_Afghanistan,Alex Webster,1,11/18/17
5/10/18,Article:Map_Portal,Meadow Allen,3,6/24/17
5/10/18,Main_Page,Meadow Allen,3,6/24/17
5/10/18,Article:North_Africa_Conflict_Tracker,Meadow Allen,3,6/24/17
5/10/18,Article:Armed_Groups_Portal,Meadow Allen,3,6/24/17
5/10/18,Main_Page,Meadow Allen,3,6/24/17
5/10/18,Article:Country_Portal,Meadow Allen,3,6/24/17
5/10/18,Article:Nigeria_Infrastructure,Meadow Allen,3,6/24/17
5/10/18,Article:Country_Portal,Meadow Allen,3,6/24/17
5/10/18,Article:Fulani,Meadow Allen,3,6/24/17
5/10/18,Article:Country_Portal,Meadow Allen,3,6/24/17
5/10/18,Article:Mapping_Nigeria,Meadow Allen,3,6/24/17
5/10/18,Main_Page,Meadow Allen,8,6/24/17
5/10/18,Article:Exercises,Meadow Allen,8,6/24/17
5/10/18,Article:Rapid_Trident_2015,Meadow Allen,8,6/24/17
5/10/18,Article:Exercises,Meadow Allen,8,6/24/17
5/10/18,Article:Flintlock_2018,Meadow Allen,8,6/24/17
5/10/18,Main_Page,Erica Jackson,5,7/10/14
5/10/18,Main_Page,Anton Horn,5,2/6/16
5/10/18,Main_Page,Meadow Allen,9,6/24/17
5/10/18,Main_Page,Anton Horn,11,2/6/16
5/10/18,Article:Conflict_Tracker,Anton Horn,11,2/6/16
5/10/18,Main_Page,Meadow Allen,4,6/24/17
5/10/18,Main_Page,Meadow Allen,4,6/24/17
5/10/18,Article:Map_Portal,Meadow Allen,4,6/24/17
5/10/18,Main_Page,Meadow Allen,1,6/24/17
5/10/18,Article:Map_Portal,Meadow Allen,1,6/24/17
5/10/18,Main_Page,Alfonso Tate,5,8/26/17
5/10/18,Main_Page,Morris Ortega,5,1/26/18
5/10/18,Article:Conflict_Tracker,Meadow Allen,1,6/24/17
5/10/18,Article:2018_Elections_in_Iraq,Alfonso Tate,5,8/26/17
5/10/18,Article:Shi'a_Militias_Portal,Alfonso Tate,5,8/26/17
5/10/18,Article:Map_Portal,Meadow Allen,1,6/24/17
5/10/18,Main_Page,Meadow Allen,1,6/24/17
5/10/18,Article:TAAC_East,Meadow Allen,1,6/24/17
5/10/18,Article:Areas_of_Control_in_Syria,Rylie Banks,11,3/29/18
5/10/18,Article:Iraqi_Ministry_of_Defense,Clarissa Pride,5,2/19/18
5/10/18,Article:Joint_Crisis_Coordination_Center_(JCC),Clarissa Pride,5,2/19/18
5/10/18,Article:Joint_Crisis_Coordination_Center_(JCC),Clarissa Pride,5,2/19/18
5/10/18,Main_Page,Tammy Mason,1,5/6/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Ambrose Coy,5,3/14/18
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Article:2018_Elections_in_Iraq,Ambrose Coy,5,3/14/18
5/10/18,Article:Russia_and_Iraq,Ambrose Coy,5,3/14/18
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Darnell Livingston,8,3/4/18
5/10/18,Article:Exercises,Darnell Livingston,8,3/4/18
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Anderson Massey,1,3/27/17
5/10/18,Main_Page,Milton Murillo,1,2/23/17
5/10/18,Main_Page,Israel Cain,3,6/5/17
5/10/18,Main_Page,Milton Murillo,1,2/23/17
5/10/18,Main_Page,Milton Murillo,2,2/23/17
5/10/18,Article:NGA_West_Africa_Portal,Israel Cain,3,6/5/17
5/10/18,Article:Conflict_Tracker,Donavan Manning,1,3/26/16
5/10/18,Main_Page,Dangelo Mueller,8,7/22/17
5/10/18,Article:2018_Elections_in_Iraq,Mike Finley,5,8/19/17
5/10/18,Article:Exercises,Dangelo Mueller,8,7/22/17
5/10/18,Main_Page,Dangelo Mueller,9,7/22/17
5/10/18,Main_Page,Loyce Dodd,5,11/11/17
5/10/18,Article:2018_Elections_in_Iraq,Loyce Dodd,5,11/11/17
5/10/18,Main_Page,Annett Hostetler,5,10/4/16
5/10/18,Main_Page,Annett Hostetler,11,10/4/16
5/10/18,Article:Al-Hasakeh,Annett Hostetler,11,10/4/16
5/10/18,"Article:Al-Hasakah_Governorate,_Syria",Annett Hostetler,11,10/4/16
5/10/18,Main_Page,Leticia Wong,1,11/20/17
5/10/18,Main_Page,Kenley Marshall,4,4/22/18
5/10/18,Article:Key_Events_Tracking,Mike Finley,5,8/19/17
5/10/18,Main_Page,Rene Stark,8,3/15/18
5/10/18,Main_Page,Deborah Mccormick,5,4/22/18
5/10/18,Article:Weekly_Iraq_Brief,Deborah Mccormick,5,4/22/18
5/10/18,Main_Page,Lin Whyte,1,5/19/16
5/10/18,Main_Page,Deborah Mccormick,11,4/22/18
5/10/18,Article:2018_Parliamentary_Elections_in_Afghanistan,Lin Whyte,1,5/19/16
5/10/18,Article:Weekly_Iraq_Brief,Deborah Mccormick,5,4/22/18
5/10/18,Main_Page,Lin Whyte,1,5/19/16
5/10/18,Main_Page,Elianna Cross,1,4/1/18
5/10/18,Main_Page,Lin Whyte,1,5/19/16
5/10/18,Article:TAAC_Capital,Elianna Cross,1,4/1/18
5/10/18,Article:Kabul_University,Elianna Cross,1,4/1/18
5/10/18,Main_Page,Kylee Camacho,4,4/22/18
5/10/18,Main_Page,Kylee Camacho,4,4/22/18
5/10/18,Article:Bahrain,Kylee Camacho,4,4/22/18
5/10/18,Main_Page,Ashlee Osborne,7,1/12/18
5/10/18,Main_Page,Myles Rodriguez,1,4/22/18
5/10/18,Main_Page,Leticia Wong,1,11/20/17
5/10/18,Main_Page,Leticia Wong,8,11/20/17
5/10/18,Main_Page,Leticia Wong,8,11/20/17
5/10/18,Article:Kuwait,Kenley Marshall,4,4/22/18
5/10/18,Article:NATO_Daily_Open_Source_Reports,Leticia Wong,8,11/20/17
5/10/18,Article:NATO_Daily_Open_Source_Reports,Leticia Wong,8,11/20/17
