data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1056613,275,PSE986,986,"18 October 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Mukhayyam ad Duhayshah",31.6936,35.1838,1,"Arutz Sheva; Ma'an News Agency",Subnational,"During a Wednesday night operation in the town of Dheisheh near Bethlehem, one IDF soldier was lightly injured in the operation by a rock‐throwing Arab. The soldier was treated at the scene and transferred to the hospital.",0,1523276686,PSE
1057039,275,PSE982,982,"16 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank","Al Quds",,Qalandia,31.8667,35.2167,1,"Palestine News Network (PNN)",National,"Large numbers of the Israeli Forces stormed the entrance of Qalandia refugee camp causing clashes to break out between dozens of Israeli soldiers and young men in the camp, where the soldiers fired rubber‐coated metal bullets, tear gas and sound bombs.",0,1523276687,PSE
1057040,275,PSE983,983,"16 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"MENA English",Regional,"Movement of forces: Israeli forces early Monday made an incursion into Palestinian lands in Beit Lahyia, north of theGazaStrip.",0,1523276687,PSE
1057041,376,ISR239,239,"16 October 2017",2017,1,Riots/Protests,"Protesters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",6,,,0,60,"Middle East",Israel,"Tel Aviv","Tel Aviv",,"Bnei Brak",32.0807,34.8338,1,"Arutz Sheva",National,"Haredim associated with Rabbi Shmuel Auerbach's Yerushalmi Faction had flooded the streets in both Jerusalem and Bnei Brak toprotestthe arrest of two Haredi men for draft dodging.",0,1523276687,ISR
1057042,376,ISR240,240,"16 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",5,"Military Forces of Israel (2009‐)",,1,15,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Arutz Sheva",National,"Clashes reported in Jerusalem after Haredim associated with the Yerushalmi Faction flooded the streets in both Jerusalem and Bnei Brak toprotestthe arrest of two Haredi men for draft dodging.",0,1523276687,ISR
638549,275,PSE978,978,"15 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,"Rioters (Palestine)","Farmers (Palestine)",5,55,"Middle East",Palestine,"West Bank",Nablus,,Nablus,32.2211,35.2544,2,BBC,International,"Israeli settlers clashed with olive farmers at Nablus on 15 October.",0,1518772771,PSE
1057208,275,PSE979,979,"15 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,"Civilians (Palestine)","Fishermen (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Palestine News Network (PNN)",National,"Security measure: Israeli gunboats chased and opened fire at Palestinian fishing boats sailing off al‐Waha Shore, northwest of Beit Lahia. An Israeli gunboat then surrounded 2 fishing boats, and the Israeli navy soldiers arrested 4 fishermen and detained a fishing boat.",0,1523276687,PSE
1057209,275,PSE980,980,"15 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Mukhayyam ad Duhayshah",31.6936,35.1838,1,"PalestineNews & Information Agency (WAFA)",Other-national,"A Palestinian youth Sunday was shot and injured with live fire duringclashesthat broke out with Israeli forces in al‐Dheisheh refugee camp in Bethlehem, south of the occupiedWest Bank.",0,1523276687,PSE
1057210,376,ISR238,238,"15 October 2017",2017,1,"Remote violence","Unidentified Armed Group (Egypt)","State of Sinai",3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,Naveh,31.1618,34.3308,1,"Arutz Sheva; Agence France Presse",Subnational-international,"Two rockets fired from Sinai Peninsula towards the Eshkol Regional Council, explode in open areas. There were no reports of physical injuries or damages.",0,1523276687,ISR
1057312,275,PSE981,981,"15 October 2017",2017,1,"Strategic development","Settlers (Israel)",,3,,,0,30,"Middle East",Palestine,"West Bank","Al Khalil",,"At Tuwani",31.4127,35.1538,2,"BBC; Palestine News Network (PNN)",Subnational-regional,"Property destruction: Israeli settlers attempted to burn a mosque in Twaneh village in Hebron in the southern West Bank while others clashed with olive farmers at Nablus on 15 October.",0,1523276687,PSE
1057553,275,PSE975,975,"13 October 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Police Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"West Bank","Al Quds",,Isawiya,31.8031,35.287,1,"The Times of Israel",National,"Three Palestinians were arrested in overnightclasheswith Israeli security forces in the East Jerusalem neighborhood of Issawiya, police said on Friday. Theriotssaw Issawiya youth hurl firebombs and stones at Israeli officers.",0,1523276687,PSE
1057554,275,PSE976,976,"13 October 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"Ma'an News Agency",Subnational,"Five Palestinian youths were injured duringclasheswith Israeli forces near the border in the central and northernGazaStrip on Friday. Two youths were injured in the legs with live ammunition during clashes in central Gaza, and were reported to be in moderate condition.",0,1523276687,PSE
1057555,275,PSE977,977,"13 October 2017",2017,1,Riots/Protests,"Rioters (Palestine)",,5,"Military Forces of Israel (2009‐)",,8,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,"Ma'an News Agency",Subnational,"Five Palestinian youths were injured duringclasheswith Israeli forces near the border in the central and northernGazaStrip on Friday. Three other youths were lightly injured after they were hit with tear gas canisters in the northern Gaza Strip.",0,1523276687,PSE
1057681,275,PSE974,974,"12 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds‐Old City",31.7767,35.2342,1,"Jordan News Agency (Petra); Ma'an News Agency",Regional,"Dozens of Israeli settlers attacked properties of Palestinians in the Old City of occupied East Jerusalem on Thursday as they made their way to the Al‐Aqsa Mosque compound under the protection of Israeli forces.",0,1523276687,PSE
1057839,275,PSE970,970,"11 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)","Farmers (Palestine)",7,57,"Middle East",Palestine,"West Bank",Nablus,,"Kafr Qallil",32.1935,35.2828,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli settlers Wednesday assaulted Palestinian farmers while they were harvesting olives in the village of Kufr Qalil to the south of Nablus in the occupiedWest Bank. No injuries were reported.",0,1523276688,PSE
1057840,275,PSE971,971,"11 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)","Settlers (Israel)",8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Nablus,,Balata,32.2121,35.2856,1,"Jordan News Agency (Petra); Ma'an News Agency",Regional,"A number of Palestinians early Wednesday were injured and suffered suffocation in clashes with Israeli  forces as hundreds of settlers stormed what they claim to be ""Joseph Tomb"" east of Nablus city.",0,1523276688,PSE
1057841,275,PSE972,972,"11 October 2017",2017,1,"Violence against civilians","Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)",,7,57,"Middle East",Palestine,"West Bank","Al Quds",,"Al Quds‐Old City",31.7767,35.2342,1,"Jordan News Agency (Petra); The Times of Israel",Regional,"Dozens of settlers late Wednesday and early Thursday attacked and caused a great damage to properties of Palestinian citizens in the Old City of Jerusalem. An Arab shop owner in Jerusalem's Old City was reportedly injured Wednesday night, the eve of the Simchat Torah holiday, when a group of Israeli Jews attacked him in the Muslim Quarter.",0,1523276688,PSE
1057842,275,PSE973,973,"11 October 2017",2017,1,"Battle-No change of territory","Unidentified Armed Group (Palestine)",,3,"Military Forces of Israel (2009‐)",,8,38,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,3,"The Times of Israel; Xinhua General News Service",National-international,"Shots were fired from the Gaza strip toward the border fence with Israel in the south of the territory Wednesday afternoon as an Israeli army patrol passed by. There were no casualties and no damage was reported as a result of the gunfire. Palestinian sources in Gaza claimed the IDF returned fire, attacking a Hamas post near the border.",0,1523276688,PSE
1058025,275,PSE968,968,"10 October 2017",2017,1,Riots/Protests,"Rioters (Israel)","Settlers (Israel)",5,,,0,50,"Middle East",Palestine,"West Bank",Nablus,,Huwwarah,32.1522,35.2567,1,"PalestineNews & Information Agency (WAFA)",Other-national,"Israeli settlers attacked on Tuesday night Palestinian commuters near the Hawwara checkpoint, south to the city of Nablus causing damage to several cars.",0,1523276688,PSE
1058026,275,PSE969,969,"10 October 2017",2017,1,"Strategic development","Military Forces of Israel (2009‐)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,"MENA English",Regional,"Movement of forces: Israeli forces early Tuesday made an incursion into Palestinian lands East of Jabalia camp. Troops, backed by military bulldozers and vehicles, pushed deep dozens of meters into the camp and razed Palestinian‐owned lands in the coastal enclave.",0,1523276688,PSE
1058191,275,PSE967,967,"09 October 2017",2017,1,Riots/Protests,"Protesters (Palestine)",,6,,,0,60,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,1,"Anadolu Agency (AA)",Regional,"Dozens of Palestinians rallied outside the office of the International Committee of the Red Cross (ICRC) inGazaCity to call for the release of their relatives in Israeli jails.",0,1523276688,PSE
638535,275,PSE964,964,"08 October 2017",2017,1,"Strategic development","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Palestine,"Gaza Strip",Gaza,,Gaza,31.5,34.4667,2,"The Times of Israel",National,"Detonation: A rocket fired from the Gaza Strip failed to reach Israeli territory, the IDF said Sunday night, upending its earlier statement on the incident and confirming retaliatory Israeli artillery fire on a border post.",0,1518772771,PSE
1058346,275,PSE965,965,"08 October 2017",2017,1,Riots/Protests,"Protesters (Palestine)","Protesters (Israel); Women Wage Peace",6,,,0,60,"Middle East",Palestine,"West Bank",Jericho,,Jericho,31.8667,35.45,1,"Anadolu Agency (AA)",Regional,"Hundreds of Palestinian and Israeli women organized by Women Wage Peace protested in the occupiedWest Bankcity of Jericho on Sunday, where they demanded a new push for peace talks between the two sides.",0,1523276688,PSE
1058347,275,PSE966,966,"08 October 2017",2017,1,"Battle-No change of territory","Military Forces of Israel (2009‐)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Mukhayyam al Magazi",31.4223,34.385,2,"Agence France Presse; Ma'an News Agency",Subnational-international,"An Israeli tank targeted and destroyed a Hamas observation point in the Abu Safiya area east of al‐Maghazi refugee camp in the central Gaza Strip without any casualties.",0,1523276688,PSE
1058348,376,ISR236,236,"08 October 2017",2017,1,Riots/Protests,"Protesters (Israel)","Protesters (Palestine); Women Wage Peace",6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Xinhua General News Servic",International,"Tens of thousands of Israeli and Palestinian women took to the streets in Jerusalem on Sunday to call for a peace deal between the two sides. The organizers of the event estimated that some 30,000 women had participated in the rally at the Independence Park in Jerusalem. The demonstration, organized by the ""Women Wage Peace"" movement, was the last section of a two‐week march that started on Sept. 24.",0,1523276688,ISR
1058671,275,PSE958,958,"06 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","North Gaza",,Jabalya,31.5272,34.4835,2,"Palestine News & Information Agency (WAFA)",Other-national,"Five Palestinians Friday were injured duringclashesthat erupted with Israeli forces near the northern borders of theGazaStrip.",0,1523276688,PSE
1058672,275,PSE959,959,"06 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank",Qalqilya,,"Kafr Qaddum",32.2216,35.1447,1,"Palestine News & Information Agency (WAFA)",Other-national,"Israeli forces Friday dispursed the weekly and peaceful anti‐settlement demonstration in the village of Kufr Qaddoum.",0,1523276688,PSE
1058673,275,PSE960,960,"06 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Al Bireh",31.9053,35.215,1,"Ma'an News Agency",Subnational,"Thirteen Palestinians were reportedly injured during clashes with Israeli forces early Friday morning during a raid in al Bireh. Clashes erupted between local Palestinian youth who threw stones and the soldiers who fired rubber‐coated steel bullets, tear‐gas canisters and stun grenades at youths and houses in the area.",0,1523276688,PSE
1058674,275,PSE961,961,"06 October 2017",2017,1,"Violence against civilians","Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)",,7,57,"Middle East",Palestine,"West Bank",Nablus,,"Asirah ash Shamaliyah",32.2512,35.2672,1,"Ma'an News Agency",Subnational,"A Palestinian man was allegedly critically injured in the predawn hours of Friday after being attacked by Israeli settlers in the northern occupiedWest Bank. The man was driving his private vehicle on the main Ramallah‐Nablus road when Israeli settlers from the Shilo settlement threw rocks at his car, causing him to sustain serious headwoundsand fractures in his skull.",0,1523276688,PSE
1058675,275,PSE962,962,"06 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Jenin,,Qabatiyah,32.4104,35.2809,1,"Ma'an News Agency",Subnational,"Israeli forces on Friday raided allegedly in connection to the killing of an Israeli settler. Clasheserupted at the entrance of Qabatiya during theraids,where Israeli forces used rubber‐coated steel bullets, tear gas canisters, and stun grenades against residents.",0,1523276688,PSE
1058676,275,PSE963,963,"06 October 2017",2017,1,Riots/Protests,"Military Forces of Israel (2009‐)",,8,"Protesters (Palestine)",,6,68,"Middle East",Palestine,"West Bank","Al Khalil",,Qalqas,31.4921,35.0954,1,"Ma'an News Agency",Subnational,"Several Palestinians suffered from severe tear‐gas inhalation on Friday after Israeli forces suppressed a protest in the village of Khirbet Qalqas.",0,1523276688,PSE
