data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
1671279,275,PSE3229,3229,"22 June 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,2,"Xinhua; Anadolu Agency (AA); Agency France Presse",Regional-International,"Hundreds of Gazans joined demonstrations at 5 places along the border with Israel on June 22. They burned tires, released flaming balloons and kites into Israel and clashed with Israeli soldiers. At least 200 demonstrators were injured and 44 of them from live fire. One injured on June 22 east of Khan Yunis later succumbed to his wounds on June 24.",1,1530558314,PSE
1641043,275,PSE2155,2155,"21 June 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Jenin,,"Bartaah ash Shariqiyah",32.473,35.0936,1,"Ma'an News Agency",National,"Several Palestinians were injured in clashes that broke out with Israeli forces in Barta on June 21 following a home demolition in the village.",0,1529961973,PSE
1641044,275,PSE2156,2156,"21 June 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Bethlehem,,"Bayt Fajjar",31.6244,35.1546,1,"Palestine News & Information Agency (WAFA)",National,"Clashes broke out between Israeli forces and Palestinians in Bayt Fajjar after a number of houses were raided on June 21. Five youth were hit in the feet with live fire.",0,1529961973,PSE
1641045,275,PSE2157,2157,"21 June 2018",2018,1,"Violence against civilians","Rioters (Israel)","Settlers (Israel)",5,"Civilians (Palestine)",,7,57,"Middle East",Palestine,"West Bank",Nablus,,Burqah,32.3018,35.1926,1,"Palestine News & Information Agency (WAFA)",National,"A Palestinian woman was injured on June 21 after Israeli settlers attacked her with stones. The settlers also set fire to trees in the area.",0,1529961973,PSE
1641055,275,PSE2167,2167,"21 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,1,Xinhua,International,"Israeli forces conducted airstrikes on Rafah in the Gaza Strip on June 21. No injuries were reported.",0,1529961973,PSE
1641194,376,ISR506,506,"21 June 2018",2018,1,Riots/Protests,"Protesters (Israel)",,6,,,0,60,"Middle East",Israel,Jerusalem,Jerusalem,,Jerusalem,31.769,35.2163,1,"Arutz Sheva",National,"Hundreds of people demonstrated near the PM's residence in Jerusalem demanding that the government acknowledge the abduction of Yemenite children on June 21.",0,1529961973,ISR
1641035,275,PSE2147,2147,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Lahya",31.5464,34.4951,2,"Agence France Press; Twitter: IDF",Subnational-International,"2 Israeli airstrikes hit targets in the area of Bayt Lahya on June 20.",0,1529961973,PSE
1641036,275,PSE2148,2148,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,Remal,31.5308,34.455,2,"Agence France Press; Twitter: IDF",Subnational-International,"3 Israeli airstrikes hit targets in the area of Remal, near Gaza city, on June 20.",0,1529961973,PSE
1641037,275,PSE2149,2149,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","North Gaza",,"Bayt Hanun",31.5353,34.5358,2,"Agence France Press; Twitter: IDF",Subnational-International,"2 Israeli airstrikes hit targets just south of Bayt Hanun on June 20.",0,1529961973,PSE
1641038,275,PSE2150,2150,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,2,"Agence France Press; Twitter: IDF",Subnational-International,"5 Israeli airstrikes hit the area around Dayr al Balah in the central Gaza Strip on June 20.",0,1529961973,PSE
1641039,275,PSE2151,2151,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Newe Deqalim",31.35,34.2667,2,"Agence France Press; Twitter: IDF",Subnational-International,"3 Israeli airstrikes hit targets in the area of Newe Dequalim, west of Khan Yunis, on June 20.",0,1529961973,PSE
1641040,275,PSE2152,2152,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,"Kefar Yam",31.35,34.25,1,"Agence France Press; Twitter: IDF; Ma'an News Agency",Subnational-International,"3 Israeli airstrikes hit targets in the area of Kefar Yam, west of Khan Yunis and north of Rafah, on June 20.",0,1529961973,PSE
1641041,275,PSE2153,2153,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,,,0,80,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Gadid,31.3333,34.2667,1,"Agence France Press; Twitter: IDF; Ma'an News Agency",Subnational-International,"3 Israeli airstrikes hit targets in the area of Gadid, west of Khan Yunis and north of Rafah, on June 20.",0,1529961973,PSE
1641042,275,PSE2154,2154,"20 June 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"West Bank",Bethlehem,,"Umm Salamunah",31.6446,35.1667,2,"Anadolu Agency (AA); Ma'an News Agency",National-Regional,"Israeli force opened fire on a Palestinian vehcle near Umm Salmuna injuring at least one passanger on June 20.",0,1529961973,PSE
1641046,275,PSE2158,2158,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Unidentified Armed Group (Palestine)",,3,38,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Al Burayj",31.4394,34.4031,2,"Anadolu Agency (AA)",Regional,"An Israeli airstrike on June 20 struck near a group of people flying incendiary kites in eastern Bureij. No injuries were reported.",0,1529961973,PSE
1641054,275,PSE2166,2166,"20 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,1,"Agence France Press; Twitter: IDF; Ma'an News Agency",Subnational-International,"On June 20, 3 Palestinians were also injured in the airstrikes near Rafah.",0,1529961973,PSE
1641177,376,ISR489,489,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Ashqelon,31.6693,34.5715,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 2 rockets from the Gaza strip were aimed at the area of Ashkelon on June 20.",0,1529961973,ISR
1641178,376,ISR490,490,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Ziqim,31.6068,34.5215,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip was aimed at Zikin on June 20.",0,1529961973,ISR
1641180,376,ISR492,492,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Netiv Haasara",31.572,34.5396,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip was aimed near Netiv Haasara on June 20.",0,1529961973,ISR
1641181,376,ISR493,493,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Erez,31.5602,34.5666,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip was aimed near Erez on June 20.",0,1529961973,ISR
1641182,376,ISR494,494,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Sderot,31.525,34.5969,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip hit near Sderot on June 20.",0,1529961973,ISR
1641183,376,ISR495,495,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Kefar Azza",31.4841,34.5331,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip was aimed near Kfar Aza on June 20.",0,1529961973,ISR
1641184,376,ISR496,496,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,"Nahal Oz",31.4731,34.4983,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 3 rockets from the Gaza Strip were aimed at Nahal Oz on June 20.",0,1529961973,ISR
1641185,376,ISR497,497,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Beeri,31.4243,34.4916,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 2 rockets from the Gaza strip were aimed at the area around Sdot Negev near Beeri on June 20.",0,1529961973,ISR
1641186,376,ISR498,498,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Reim,31.237,34.2733,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 2 rockets from the Gaza strip were aimed at the area around Reim on June 20.",0,1529961973,ISR
1641187,376,ISR499,499,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Niram,31.5196,34.5801,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 1 rocket from the Gaza Strip was fired near Nirim on June 20.",0,1529961973,ISR
1641188,376,ISR500,500,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Magen,31.2991,34.4275,2,"Agence France Press; Twitter: IDF; Arutz Sheva",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 2 rockets from the Gaza strip were fired at the area around Magen on June 20. 3 rockets were confirmed to have actually hit Eshkol regional council, the area around Magen.",0,1529961973,ISR
1641189,376,ISR501,501,"20 June 2018",2018,1,"Remote violence","Hamas Movement","PIJ: Palestinian Islamic Jihad",3,,,0,30,"Middle East",Israel,HaDarom,"Beer Sheva",,"Kerem Shalom",31.2278,34.2846,2,"Agence France Press; Twitter: IDF",Subnational-International,"Israeli forces said that mainly Hamas but also PIJ fired 45 rockets at Israel overnight on June 19/20. The military spokesman said that 7 mortars were intercepted by the Iron Dome, 3 landed inside Gaza and 5 hits inside Israeli territory were confirmed. No explanation was offered for the other rockets. According to Israeli forces, 5 rockets from the Gaza Strip were fired at the area around Kerem Shalom on June 20.",0,1529961973,ISR
1641024,275,PSE2136,2136,"19 June 2018",2018,1,"Remote violence","Military Forces of Israel (2009-)",,8,"Hamas Movement",,3,38,"Middle East",Palestine,"Gaza Strip",Rafah,,Rafah,31.287,34.2595,2,"Arutz Sheva",National,"On June 19, Israeli forces bombed 3 targets in a Hamas military compound in the southern Gaza strip.",0,1529961973,PSE
1641030,275,PSE2142,2142,"19 June 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)","Farmers (Palestine)",7,78,"Middle East",Palestine,"Gaza Strip","Deir Al Balah",,"Dayr al Balah",31.4178,34.3503,2,"Palestine News Network (PNN)",National,"Israel forces opened fire at shepherds on June 19 near Kisovim, east of Dayr al Balah.",0,1529961973,PSE
1641031,275,PSE2143,2143,"19 June 2018",2018,1,"Violence against civilians","Military Forces of Israel (2009-)",,8,"Civilians (Palestine)",,7,78,"Middle East",Palestine,"Gaza Strip","Khan Yunis",,Khuzaa,31.3069,34.3572,1,"Palestine News Network (PNN)",National,"Israeli forces opened fire at Palestinian youth who approached the border fence in al Sanati area east of Khan Yunis on June 19.",0,1529961973,PSE
1641032,275,PSE2144,2144,"19 June 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Al Mazraah ash Sharqiya",32.0002,35.2815,2,"Palestine News & Information Agency (WAFA)",National,"On June 19, a Palestinian was shot and injured by Israeli forces during clashes in the village of al-Mazra'aal-Gharbiyeh, near Ramallah.",0,1529961973,PSE
1641033,275,PSE2145,2145,"19 June 2018",2018,1,Riots/Protests,"Military Forces of Israel (2009-)",,8,"Rioters (Palestine)",,5,58,"Middle East",Palestine,"West Bank",Ramallah,,"Bir Zayt",31.9696,35.1941,1,"Palestine News & Information Agency (WAFA)",National,"Clashes broke out at the enterance of Birzeit university betweem Israeli forces and Palestinians on June 19. No injuries were reported.",0,1529961973,PSE
1641192,376,ISR504,504,"19 June 2018",2018,1,"Remote violence","Unidentified Armed Group (Palestine)",,3,,,0,30,"Middle East",Israel,HaDarom,Ashqelon,,Ashqelon,31.6693,34.5715,1,Jpost.com,National,"Five rockets were launched from the Gaza strip on June 19 causing sirens to sound in Ashkelon.",0,1529961973,ISR
